duration,awakenings,stress,caffeine,screen_time,exercise,mood,sleep_score
8.108387035323275,2,9,5,96,110,4,58.713019895335876
4.975701636069347,4,8,288,46,103,3,3.395231363031056
9.465563106963055,4,5,57,139,62,4,51.84916587149824
8.935223457539013,0,3,144,102,91,5,77.0508586244709
9.698799479751544,0,7,41,170,102,5,83.91061212535114
8.35431705033016,0,2,199,83,16,4,52.93010576670932
7.680491175614739,4,3,173,156,11,1,2.1873834744460017
6.509458217743713,1,9,94,48,115,1,36.381032994721686
9.596370900124079,2,4,216,130,113,5,62.32850788354957
9.19638333700245,2,4,110,111,17,3,36.9992046438486
4.271312020637136,5,3,179,59,110,5,22.022148433644237
4.158201846983512,1,5,162,65,118,5,37.26590082291898
6.258780201268298,1,3,118,86,91,4,49.79888351152336
8.863319984690998,2,9,227,125,59,1,23.429040206063902
9.923656775889667,3,3,144,25,66,4,74.69883718547985
4.902501346621169,0,2,141,70,114,5,62.98891625121086
7.564784292112811,0,5,121,73,14,2,29.748192125155892
6.285345139786129,2,6,284,46,15,3,8.255967934700683
9.819486386887618,1,1,225,75,21,5,66.63941600208395
9.052713538814253,5,6,256,95,117,4,46.76985455161646
9.029972228266827,3,10,284,169,112,2,8.932669211005482
6.812158958769822,2,3,164,30,94,2,46.83985348935273
6.488917014025991,0,4,220,21,62,5,59.082469482231744
5.640442431584237,4,6,68,16,30,1,14.195481221950002
4.338252979905563,1,8,223,147,0,2,0.0
9.188334257530318,4,9,123,135,74,3,23.456678167762504
8.877406054780465,5,6,11,97,5,4,29.259074098261223
9.998306039716784,2,7,51,48,86,4,71.94193997491563
9.979821022443431,0,5,128,86,8,4,60.997537130384245
7.332590233615765,3,9,134,37,51,5,43.32560613115275
8.613924491083063,4,4,144,52,79,4,47.28985546745482
9.668594379294568,3,10,126,27,61,4,57.787403740411804
9.097884344064468,5,6,225,76,57,3,31.092763233078415
5.484088610459186,0,5,70,156,101,1,30.109167249431742
6.703264811860561,4,1,272,138,107,5,20.12264702029826
4.77495649090897,5,5,186,174,18,5,0.0
9.724306163552335,3,5,2,172,108,4,66.65454791792965
7.63704780670528,3,9,284,17,12,3,11.080525877304632
5.371856833020776,4,1,21,49,31,2,23.72400176869722
8.03020410643514,0,5,165,88,99,4,64.25890331618466
7.708769442747375,3,7,245,176,8,4,0.0
6.148976308197043,2,6,233,149,109,5,38.26171780392225
4.681345553197774,5,6,157,44,109,5,25.229091434184888
8.029439173556797,4,7,150,126,48,4,29.791219188517744
7.121846205422759,1,6,212,92,36,5,34.230211727183125
8.633910350413835,1,5,217,20,30,3,48.04030783173858
7.12098100667196,0,10,245,75,30,2,16.210585691932145
9.113089001911241,2,5,275,163,58,2,14.629363500160716
7.311441032646913,3,9,150,151,54,2,8.354162948268826
7.365627829212317,1,8,195,159,18,4,2.4646973095916778
9.25992161595007,0,10,20,90,62,4,64.2660411381579
6.420897197274382,5,4,256,95,1,4,0.0
4.804091370703844,2,4,16,95,44,3,31.969308998191636
4.172696057880033,2,10,50,74,95,2,24.9513571146989
8.530823534041714,0,5,269,109,42,5,42.49718870746237
7.7218573081207875,0,3,82,81,97,5,79.1034450626185
8.22447860859534,3,8,123,127,0,1,10.250974550006196
5.277784969053465,0,7,289,102,84,1,0.6748118914631238
4.818228853520619,3,5,261,132,60,5,2.4695683547424685
4.087267994007291,3,10,48,143,2,2,0.0
6.103525352839582,4,3,5,138,90,4,36.96907759933306
7.539506121127799,2,5,116,34,43,5,51.504266049884144
6.353464270598394,5,3,117,111,6,5,13.30450480002789
6.624849532142374,2,10,262,169,32,1,0.0
9.424952166962491,2,5,128,86,8,2,42.72167738935358
6.089532802139802,4,1,170,118,29,5,19.040589892773987
7.083936934958865,3,6,26,97,17,4,32.01309766284873
8.701918076446859,3,10,198,80,55,4,40.50213028043454
6.379256693927621,0,4,96,137,89,3,37.228924867101746
7.732520201367241,4,4,16,81,83,4,63.988210911584126
9.17418225248047,0,8,172,135,101,5,61.49434847550177
9.697123741945852,4,2,100,25,104,5,88.26478120074168
4.882440885574228,0,4,185,2,118,4,56.09789534829248
9.559525750968966,1,2,183,58,30,1,47.49683119332693
6.952697758477229,2,1,214,115,71,2,31.22780136512231
5.54946632979375,2,10,250,130,62,5,8.439705514755548
6.754814537429568,5,3,215,165,86,4,13.90355607427357
9.880195451712861,3,8,28,129,49,4,49.28098468028848
6.955708563957217,5,6,101,144,88,5,44.60241882573608
5.9725096617250495,1,7,122,35,110,3,56.23961231479832
7.800405125900355,5,2,53,85,0,2,26.60328586157243
5.440873712669158,2,6,282,97,109,5,22.645501880975576
4.455179968651984,3,8,101,123,81,4,7.165610807770672
4.773278331463896,1,8,116,72,18,3,8.68703127249647
4.768275033746635,2,4,103,109,114,5,45.58656632526883
4.911416161073766,0,6,44,121,105,2,32.021640936544316
4.83296303589646,4,5,113,129,63,3,0.0
7.845248468819287,1,9,30,161,115,4,57.37639208402606
5.0912805063948685,3,8,163,26,52,1,7.692892941036217
6.074003699943179,5,2,188,164,5,2,0.0
9.380730459436071,5,7,292,149,16,3,0.0
6.843769841577235,1,7,194,67,45,5,43.62297703279337
8.005346431126164,3,1,291,13,108,5,64.56112690884045
5.033919227209779,1,1,260,97,71,3,14.037007832371401
5.153734112852025,3,4,206,22,117,5,36.74507855573806
4.245211697598873,5,5,51,171,105,3,1.8041337185386377
5.013610378432987,2,4,48,114,72,2,27.97309206245206
5.671542034191752,0,7,5,111,100,5,60.34738028407541
5.062062905660481,2,3,223,95,54,2,13.521562596956601
4.532215202542334,0,7,22,77,90,4,38.272639249701356
4.723815226603605,5,8,144,60,99,4,14.259755261727127
6.764672608196355,2,6,109,84,5,4,31.596932527177643
5.238002310434755,2,6,211,70,69,4,27.05136046919187
6.185619166288452,1,8,299,84,108,5,33.37950323737105
7.020503625129141,4,8,40,49,67,3,48.48745487763584
8.142368971776191,5,7,171,139,85,5,30.16871068962216
4.235872839046594,3,6,185,14,39,5,21.01738254324613
8.796462393454256,5,6,213,144,90,2,18.793938741511578
7.767402336945446,3,10,51,33,100,3,49.63434223134213
4.4905541916932314,3,6,69,34,65,1,12.231720862985455
9.241471744640663,0,8,195,38,8,1,39.00651669776406
9.525234403190879,3,1,150,132,10,3,35.644365191275995
4.366467759129183,3,5,108,29,19,1,0.0
5.661265888883222,1,3,117,131,115,3,36.377825853103744
8.837207678758368,2,8,94,142,42,2,28.538976893129814
8.48955814230195,5,6,255,102,102,2,25.5528620181014
5.107126116138264,5,2,43,162,57,5,14.726639498295741
5.256095940020262,3,7,66,73,77,1,17.17177980099286
6.222832616748292,4,7,155,54,25,3,4.5980977989697545
6.907137911146128,5,5,205,59,37,2,7.289600356146184
7.709528629181776,3,8,273,23,93,5,49.388400837350815
6.213481837418635,0,5,154,21,35,1,34.33573026314186
6.775208296798887,0,1,178,171,101,1,27.615098466981788
8.48482562880254,0,9,59,31,98,1,61.054324392230995
4.220099217343588,3,4,73,94,54,2,12.238071458197803
5.514621666064125,1,2,48,82,5,2,24.77872928573323
8.280097515307315,4,4,270,178,2,1,0.0
9.371241026123196,3,9,72,2,64,2,55.37292400057844
7.070064652693997,1,2,195,69,63,1,38.82757828255154
7.192680911591894,1,4,178,159,57,4,28.9868587265084
4.643032068038656,5,2,47,129,116,2,18.01119043566623
6.684474200940728,3,5,71,87,57,3,28.86967664921019
7.195703598730139,3,3,112,108,17,2,24.224085280554963
5.454823021808378,1,10,244,58,22,1,0.0
5.615459385696286,1,2,158,76,95,3,46.24641008450242
6.263704978627736,1,9,273,13,28,5,18.67501534218513
4.120427186666358,5,5,267,50,22,3,0.0
5.93247499349907,3,10,29,138,35,3,13.69667014055867
5.268688041979268,1,5,96,77,69,2,20.417182654206172
5.964984113067488,0,1,250,79,80,3,35.54351886255466
4.718572790915507,3,6,6,9,81,3,43.28675428237348
9.34316368443937,5,7,91,79,94,1,34.37999952810327
7.561554721324292,0,1,112,123,5,2,35.3844673597777
8.074613914866937,2,9,258,33,33,1,19.68007024881948
8.73502743164403,3,8,106,120,43,2,26.106589893254817
6.990653193574344,2,8,62,79,43,5,44.00275239961357
4.521521728524542,1,7,270,52,26,3,0.0
7.2226392509112864,5,5,198,155,99,2,0.0
7.521046708125275,1,3,145,17,111,3,76.49561689249417
8.47263684510598,5,9,60,153,51,3,22.91016802886049
6.589957277378076,4,7,119,101,41,4,28.754508097132938
4.765481816773383,1,10,60,134,24,1,0.0
5.702655434792347,2,10,25,172,73,2,14.458737358406186
6.178493778391811,5,8,114,97,38,5,0.5178728700508834
7.875503447989607,1,6,39,44,109,4,86.80316065896011
7.424669828013471,3,5,115,34,38,1,33.17002612592115
6.1365803553870775,5,8,135,179,11,5,0.0
9.919091492757879,5,3,276,113,10,5,28.320510981736874
7.634648916141323,1,7,298,20,112,3,46.17863295721257
5.423360750415966,4,2,20,155,106,1,23.555633167750745
4.6106948357224224,1,3,30,95,116,4,53.082028933491465
4.917154835105992,2,2,246,43,2,2,10.791412694917742
5.475746370307049,2,5,26,79,114,2,53.61393384622229
4.964088239557334,5,7,72,55,21,4,2.609712383424477
5.119402144307834,5,10,96,137,3,3,0.0
5.710571012163083,1,10,160,150,7,3,0.0
5.040241571768529,2,1,299,175,13,5,0.0
9.380592547758551,2,10,298,179,83,1,6.680265146874179
4.481402473969853,4,9,286,142,87,5,0.0
7.147068337421528,3,1,211,54,13,2,23.1158187048955
6.462380961937969,4,1,75,42,91,4,58.94794559309136
9.894271701451638,0,10,142,49,15,1,43.47728538311148
4.672233413008314,4,8,33,5,31,4,18.29482439713647
6.38713359427445,1,6,3,160,63,1,27.016724625701304
9.816822599652212,3,6,97,61,110,2,65.83739385431994
9.193042755363882,1,9,216,54,75,2,39.22807738775306
8.902432425695679,0,4,27,166,15,1,35.586165451628595
5.547416962269639,3,8,200,139,51,3,0.0
5.025325524340395,5,4,272,115,18,1,0.0
8.011859319546586,2,2,126,30,68,2,57.62339896651222
9.576255934765515,4,8,201,73,11,4,28.267996063943503
7.3405773580835785,1,7,8,180,92,5,53.48986910876223
7.429676136819399,0,4,286,33,4,4,40.07030440113204
5.6798745619617055,2,9,87,168,41,2,0.0
8.616957599151622,4,9,18,9,16,4,50.4869244109311
5.12226249134514,2,8,80,51,110,3,41.753238898359356
5.942075418425462,4,1,106,77,71,3,36.78252890907789
6.5526186316985005,5,7,229,2,103,1,12.873027723180307
7.04566227210673,3,5,111,160,103,4,36.622727601922165
5.454458394490482,2,7,219,134,93,4,23.23271355458311
4.689020948435221,2,9,122,3,9,2,6.566564991698654
7.663720254649796,2,2,243,166,83,1,22.510568880353155
5.731783319441535,3,4,177,47,108,1,32.22291119512487
7.487429328535674,0,4,64,73,15,4,47.955418739627426
4.926176291645214,4,2,2,78,104,5,57.378533978161585
6.886840611128905,5,3,206,143,15,4,1.9088955405424257
7.195536595309515,2,8,20,165,41,4,30.91180683344325
4.310941220934561,3,9,292,3,2,4,0.0
6.019625669163523,0,6,14,3,22,3,55.72972934437475
4.8064880616338455,4,10,205,119,85,1,0.0
4.380249822836607,3,2,201,118,120,3,26.396288554636506
9.939761394339671,5,2,119,154,27,5,38.14509841652894
5.934123069848338,5,7,136,16,109,2,22.51802624412783
8.85924667512781,4,8,299,95,44,5,16.729445093817482
5.527843928582583,2,8,294,69,99,1,3.547860253624172
8.089016333343576,5,6,24,96,67,2,28.46789807609174
8.561367159338118,0,10,233,7,101,5,75.72507072686824
7.573832443647065,3,8,120,113,23,1,15.145815530501523
6.82945713130095,0,1,89,180,18,5,37.25669854470733
6.471045484883611,2,9,199,4,74,2,27.73789760198125
6.093209599257972,0,1,179,46,39,2,29.851600560800545
9.577174865486956,0,3,75,39,45,5,91.34720520041367
8.983716446726374,1,9,136,121,39,3,45.120265451273546
9.790161463999075,0,5,137,134,61,5,64.35198479236149
4.745783340913269,4,9,9,139,109,5,22.565677431757493
8.385204851221864,3,9,200,93,118,5,50.25309611635357
9.630042740926227,1,6,218,152,102,3,59.029100397126015
5.087398396993961,3,1,59,27,116,4,59.29806828512716
4.398977604200665,3,10,146,170,17,2,0.0
8.446723895740355,2,7,106,76,11,1,27.953717005055193
7.446838679079471,2,6,37,174,13,2,8.999546898117403
9.050972660549633,1,9,133,48,110,2,56.37382801524774
4.838634259757737,5,7,220,85,81,4,0.0
8.771603871159341,2,4,132,53,60,2,58.20395050612825
5.209763920286467,2,7,52,17,107,2,42.71799267622844
4.981935657194227,2,2,61,26,105,3,51.024131680209024
4.985594787585958,3,6,22,71,11,3,10.865551946635492
8.887448321388293,1,6,43,133,103,3,64.69463551207629
7.991183324177201,3,2,45,121,26,3,47.273339597259145
7.138392548614716,4,4,146,104,5,3,9.667820127098787
6.152982904741015,3,8,215,68,87,1,7.209042877720496
9.26320324487865,4,8,46,70,114,4,66.4651874377707
6.354670644535812,0,8,23,149,32,5,44.479449851760855
8.899596636829463,0,8,144,174,108,3,48.28264949995762
6.634809451421311,4,1,88,116,117,4,42.29011723588243
6.2616665765494455,4,2,173,31,79,5,40.87170959707681
6.776078714017639,3,4,63,108,49,2,27.802448393883274
5.808267244984853,4,9,118,96,11,2,0.0
8.485656281057507,1,3,222,0,94,4,79.21966814187128
7.016322340554875,0,6,155,173,56,1,12.568659021294025
5.393276170880904,0,7,177,168,100,1,7.691982694751887
9.397447439647411,5,8,55,107,52,4,38.22993488690851
6.303347328239268,4,7,58,113,12,1,2.2159104160652934
7.261317166683932,2,3,219,40,71,1,28.973831178543506
9.438832665787281,2,6,184,7,101,2,64.1573601075431
7.745427975483953,4,5,46,159,2,1,2.399705156811879
4.701388244250184,1,10,101,29,120,1,36.38651689749
9.638992741680852,2,4,43,45,63,4,81.703245736769
7.766248318428508,5,1,14,104,83,1,45.665245019344326
6.009433687942517,4,7,235,179,57,3,0.0
4.835632435980323,1,8,50,95,3,3,8.07347567906385
8.764151135621777,1,2,33,60,107,4,84.62617831070581
7.720436535571081,3,7,123,140,44,3,14.225340862000216
7.200766551857929,1,6,76,88,65,2,33.398927922902566
9.363355498305745,2,5,122,167,114,4,57.079676504781666
8.731583267347185,2,4,204,125,35,1,21.44821973128546
4.910049278396507,4,2,227,60,22,3,4.018161261197292
5.870332406773289,4,10,69,119,108,2,15.313897006736
5.490934838886794,1,6,229,171,18,4,0.0
8.463677755436063,5,5,20,120,39,4,35.87942841268557
4.201194608414676,0,2,107,171,71,1,6.964689448743588
7.419338109227899,3,10,240,47,15,5,21.398404394246295
8.574752114444143,0,7,250,58,57,3,42.25177243483894
9.260593820570497,1,6,134,10,106,2,70.81842753821783
6.052490492295445,1,9,89,24,17,4,36.859333771900914
8.927543828032077,0,10,78,45,35,3,59.74117166607587
4.663790421731243,3,5,176,53,23,2,0.0
9.07871375040711,0,9,297,33,0,2,31.704718176807987
4.764931973991894,4,9,101,83,0,4,0.0
6.383723743362204,2,1,111,134,63,3,31.515933975744694
8.783772194677322,5,5,180,61,61,2,31.2886114292216
4.899504564092643,4,9,103,56,109,4,27.74582759249192
5.375508371395849,2,7,15,92,35,3,25.14812951127109
8.333515410358398,5,6,95,115,74,3,31.252364961670505
8.320219219276446,5,6,292,75,17,4,5.988537109632013
7.846885797311784,5,7,145,132,15,3,5.086189846321508
8.1636906668026,1,1,1,75,16,5,69.11758614769965
7.256346660085577,5,4,118,162,23,2,9.027545576314235
5.5107943534417165,3,1,93,36,97,2,46.968399877383234
6.074175961023517,0,6,190,143,67,3,17.89299622990303
5.089586300808554,3,4,2,29,98,4,50.795357316266845
9.45070336800177,0,1,110,41,78,1,79.51325449697998
7.500350768596723,4,9,176,60,1,3,13.149962224126059
6.405108500581839,4,4,256,47,119,1,30.613059716882056
6.772034821864796,0,6,21,83,114,3,64.76227163975722
9.683700037670892,3,7,219,92,94,1,34.068095885086585
4.920108418696481,0,8,172,67,72,3,19.68671247687424
7.517378992100784,5,9,223,45,9,4,6.851175722885169
7.035332073306796,1,9,64,112,52,1,36.734911465875165
7.668725412607887,4,8,276,27,88,5,37.9452738221386
4.108661102925043,1,10,248,76,50,4,0.0
9.23274345366491,5,3,259,120,68,3,22.33192711308927
9.592709694901675,5,2,130,2,13,1,38.5387732166555
7.390799101535253,4,5,112,36,105,2,42.06638021170749
8.179904943261354,4,1,285,175,111,4,27.58310375475306
9.534996287063773,5,3,286,146,101,1,23.443611268276562
8.243431805880391,2,1,210,91,120,4,67.1906936269897
4.915234257485568,1,3,19,82,103,1,47.9640248478011
7.457730161000879,1,4,214,16,65,2,49.46618748657625
7.640290278297135,2,7,250,120,81,5,22.601571024732877
6.544784027814316,3,5,270,86,92,2,11.738415951524626
8.418665413748336,1,5,179,39,52,3,52.15885312569073
9.60620208861409,0,1,193,177,116,4,71.78601598775012
9.553411077440657,5,8,78,72,116,5,68.93438041890654
6.705036228424793,5,4,179,28,83,4,35.03954404181553
4.679428275044532,2,10,162,178,63,1,0.0
9.909047193774008,1,5,201,41,71,3,68.27803103255403
9.033388518675604,3,2,13,28,100,3,83.02533278883216
4.747976087219601,1,1,245,65,48,4,24.08490106381253
9.525051295704234,5,9,13,123,111,3,56.77957126069263
9.21937817237277,4,2,98,144,89,4,53.78547088506214
7.113028342756433,0,6,32,119,61,1,40.969829774796715
7.547652614469575,2,1,256,108,36,1,17.61329389192065
6.394016223220781,4,1,33,158,48,4,34.00766552138876
4.328569832932188,3,9,18,91,67,2,3.8716253626436252
6.011183449875405,4,4,151,111,32,2,11.36870207295922
8.81712069158807,4,9,259,51,21,1,1.5050562601269917
4.027792138027618,3,5,163,166,69,5,0.0
6.000995030146865,4,7,76,59,32,2,16.298318256418185
6.38901216154566,2,1,136,93,27,4,37.91368076973363
7.2243736176275375,5,6,207,178,87,1,0.0
9.519133698476562,1,8,241,143,3,3,14.506226938243731
6.078075966195767,4,1,66,97,65,3,33.49715511025871
6.081719211377366,2,9,115,13,76,2,45.70918396317124
8.42500748865849,1,3,201,169,109,5,61.61470714759466
6.713307645338843,1,1,249,50,48,2,32.23264258121836
5.347628937639891,4,1,277,23,10,5,0.0
6.71463709679616,2,6,111,106,34,2,19.858643779808407
4.8451421222788,5,6,233,170,38,3,0.0
5.05832191903734,4,1,175,72,9,5,9.3030996468847
6.990206636436879,3,3,142,146,106,3,30.634699805428724
6.513552697027287,1,7,31,83,73,4,51.220914544491905
9.4890754064086,4,10,180,60,71,4,36.951297281799
6.174363394699799,1,3,66,105,68,1,44.657150461642004
7.4835301016682605,2,3,3,93,22,3,53.15196480101517
7.793585727517183,0,3,285,62,33,3,41.05491564476793
4.078566739530002,4,7,268,153,110,1,0.0
7.9812242321002635,5,4,235,94,31,4,12.132306757067642
5.068215801218509,4,4,276,34,15,4,0.0
9.766421904816731,1,3,40,66,67,5,97.07786091457022
4.891976366518678,2,10,120,55,53,5,25.562414557665903
6.487744742362143,3,9,274,39,27,4,8.77041933127944
4.512098008471863,5,2,230,156,111,2,0.0
9.981245511075684,2,4,85,133,107,3,72.66135073884294
7.013170061987456,4,8,62,179,59,5,20.803414862000672
7.5723101039202625,3,6,191,128,77,2,25.297963792986444
4.402458864330565,2,7,292,179,75,5,0.0
8.499762822395066,0,7,30,23,59,1,70.20752659634408
5.259433558573514,5,2,145,101,84,3,15.549070383427326
9.388325736644283,1,4,106,161,111,5,71.15264344387042
5.2308378428920435,2,10,109,114,79,4,14.955888348435606
5.144126323981999,2,10,275,134,117,1,0.0
4.219298007088569,0,6,209,74,43,1,0.0
6.832401670659996,4,3,138,10,1,4,24.88284696455498
7.3890467995756985,5,9,85,35,22,1,6.57477341536135
4.394251836570114,5,4,43,147,119,3,12.567288712640732
8.653165700170064,1,10,81,62,92,5,76.60321332121863
6.7197330084881655,2,2,63,79,45,1,34.75338762346978
7.14634161596548,3,6,54,87,106,3,49.97956737714539
6.644576481629369,2,1,73,29,72,4,64.38987674226125
6.404578365251956,1,6,128,157,53,5,36.45786481956081
7.357841987849307,2,10,255,102,70,4,16.984808633567997
4.9314414755842755,0,1,230,111,92,5,37.83892140338389
5.091568782971627,2,8,136,83,107,1,17.518220071568763
9.170713726081104,2,5,111,149,80,1,47.11505075418933
9.676692772801797,3,6,145,104,8,5,47.30073731785332
6.239855897678518,0,2,32,20,69,3,71.00843294656453
5.624468038861322,0,2,259,36,43,3,38.01029118119998
7.863997259434095,2,9,86,26,83,3,55.61694972448437
6.452405026588578,5,3,264,101,73,2,2.7728906412911822
4.152318133962069,3,6,29,162,72,3,12.212165504624664
4.936915584197142,2,10,231,37,11,1,0.0
8.295833373084385,2,5,75,59,96,2,57.35568032180383
7.953543651460908,1,4,128,69,31,3,51.065453902309024
4.162575955020901,1,10,270,31,33,1,0.0
5.331832971597697,5,2,88,79,82,2,18.533879492493885
5.386448779528428,3,8,169,154,32,1,0.0
8.03135646159237,4,10,127,130,63,5,25.19002432184773
4.118263226526185,1,7,173,176,47,1,0.0
4.624651491907443,4,2,25,101,15,2,8.723576522280208
8.799496512239136,0,6,60,101,49,3,55.89792336821784
5.071267972326002,1,8,66,29,113,2,46.311063268685686
